Individual,Sex,Year,Locality,BCI
602,Male,2009,Plateau,5.258918297
602,Male,2011,Plateau,5.331050228
602,Male,2018,Plateau,5.796610169
602,Male,2021,Plateau,5.571428571
602,Male,2019,Plateau,5.571428571
602,Male,2017,Plateau,5.8
602,Male,2022,Plateau,5.862068966
603,Male,2016,Plateau,6.717514124
603,Male,2016,Plateau,6.813559322
603,Male,2008,Plateau,5.93483767
603,Male,2018,Plateau,6.698863636
603,Male,2010,Plateau,6.364672365
603,Male,2015,Plateau,6.625
603,Male,2017,Plateau,6.556818182
603,Male,2019,Plateau,6.425287356
603,Male,2015,Plateau,6.733067729
603,Male,2011,Plateau,6.64957265
603,Male,2017,Plateau,6.849710983
604,Male,2009,Plateau,7.158262298
604,Male,2016,Plateau,7.743589744
604,Male,2008,Plateau,7.220309368
604,Male,2009,Plateau,7.309791002
604,Male,2013,Plateau,7.607361963
604,Male,2017,Plateau,7.65625
604,Male,2010,Plateau,7.654639175
604,Male,2018,Plateau,7.825641026
605,Male,2009,Plateau,6.216666667
605,Male,2009,Plateau,6.288706227
605,Male,2008,Plateau,6.106269328
606,Male,2016,Plateau,7.053191489
606,Male,2017,Plateau,6.816216216
606,Male,2009,Plateau,6.576327434
606,Male,2015,Plateau,7.206196581
606,Male,2021,Plateau,6.950819672
606,Male,2008,Plateau,6.630048824
606,Male,2022,Plateau,7.206521739
606,Male,2010,Plateau,6.908260966
606,Male,2016,Plateau,7.3
606,Male,2011,Plateau,7.038482989
607,Male,2009,Plateau,5.561083472
607,Male,2010,Plateau,6.090080133
607,Male,2014,Plateau,6.296095445
607,Male,2016,Plateau,6.612359551
607,Male,2012,Plateau,6.353932584
607,Male,2011,Plateau,6.230337079
607,Male,2011,Plateau,6.260623229
607,Male,2023,Plateau,6.646067416
607,Male,2016,Plateau,6.74301676
607,Male,2008,Plateau,6.147704591
607,Male,2021,Plateau,6.843575419
607,Male,2017,Plateau,6.615819209
608,Male,2011,Plateau,5.605479452
608,Male,2011,Plateau,5.868131868
608,Male,2011,Plateau,5.73480663
608,Male,2009,Plateau,5.520982015
608,Male,2016,Plateau,5.954022989
608,Male,2012,Plateau,6.323447118
608,Male,2008,Plateau,5.922107675
608,Male,2018,Plateau,6.388571429
608,Male,2010,Plateau,6.20105942
608,Male,2020,Plateau,6.514124294
608,Male,2016,Plateau,6.52
608,Male,2021,Plateau,6.348571429
608,Male,2017,Plateau,6.473988439
609,Male,2008,Plateau,7.016448053
609,Male,2010,Plateau,7.279074614
610,Male,2008,Plateau,6.239325971
611,Male,2018,Plateau,5.64
611,Male,2015,Plateau,5.765306122
611,Male,2019,Plateau,5.628571429
611,Male,2011,Plateau,5.657142857
611,Male,2011,Plateau,5.551724138
611,Male,2020,Plateau,5.811428571
611,Male,2017,Plateau,5.855491329
611,Male,2010,Plateau,5.916990624
611,Male,2008,Plateau,5.55107217
611,Male,2017,Plateau,6.32
612,Male,2019,Plateau,5.780898876
612,Male,2017,Plateau,5.937142857
612,Male,2017,Plateau,6.011428571
612,Male,2009,Plateau,5.738740809
612,Male,2011,Plateau,5.655409273
612,Male,2008,Plateau,5.52807179
612,Male,2010,Plateau,5.901262916
613,Male,2016,Plateau,5.983425414
613,Male,2018,Plateau,5.75
613,Male,2015,Plateau,5.748074807
613,Male,2008,Plateau,5.282321309
613,Male,2014,Plateau,5.834254144
613,Male,2009,Plateau,5.520774047
613,Male,2010,Plateau,5.806270997
613,Male,2017,Plateau,6.005586592
614,Male,2023,Plateau,6.700534759
614,Male,2019,Plateau,6.289617486
614,Male,2012,Plateau,6.573770492
614,Male,2016,Plateau,6.721311475
614,Male,2018,Plateau,6.732240437
614,Male,2017,Plateau,6.752747253
614,Male,2012,Plateau,6.721311475
614,Male,2009,Plateau,6.548799295
614,Male,2008,Plateau,6.441819386
614,Male,2011,Plateau,6.692307692
614,Male,2009,Plateau,6.813704028
614,Male,2017,Plateau,6.781420765
614,Male,2010,Plateau,6.637362637
614,Male,2017,Plateau,7.336956522
615,Male,2017,Plateau,6.443850267
615,Male,2015,Plateau,6.812834225
615,Male,2009,Plateau,6.783783784
615,Male,2016,Plateau,7.217391304
615,Male,2023,Plateau,7.227027027
615,Male,2018,Plateau,7.178378378
615,Male,2010,Plateau,6.909809953
615,Male,2008,Plateau,6.650517507
615,Male,2022,Plateau,7.310160428
615,Male,2012,Plateau,7.184623714
615,Male,2019,Plateau,7.167567568
615,Male,2009,Plateau,7.018121911
615,Male,2021,Plateau,7.241758242
616,Male,2009,Plateau,4.872013652
616,Male,2008,Plateau,4.624877458
616,Male,2009,Plateau,5.06612996
617,Male,2020,Plateau,5.335195531
617,Male,2016,Plateau,5.796610169
617,Male,2022,Plateau,5.7
617,Male,2018,Plateau,5.617977528
617,Male,2009,Plateau,5.532534438
617,Male,2016,Plateau,5.971910112
617,Male,2010,Plateau,5.623253214
617,Male,2021,Plateau,5.598870056
617,Male,2017,Plateau,5.725714286
617,Male,2012,Plateau,5.657142857
617,Male,2019,Plateau,5.661016949
617,Male,2011,Plateau,5.575723199
617,Male,2008,Plateau,5.782736747
618,Male,2016,Plateau,6.238372093
618,Male,2008,Plateau,5.872404945
618,Male,2011,Plateau,6.135573581
618,Male,2009,Plateau,6.171240137
618,Male,2015,Plateau,6.549132948
618,Male,2010,Plateau,6.57209033
619,Male,2020,Plateau,5.598837209
619,Male,2023,Plateau,6.135294118
619,Male,2016,Plateau,6.192982456
619,Male,2013,Plateau,6.055232558
619,Male,2018,Plateau,6.01754386
619,Male,2011,Plateau,5.742806812
619,Male,2022,Plateau,6.040935673
619,Male,2015,Plateau,6.023255814
619,Male,2008,Plateau,5.578635015
619,Male,2011,Plateau,5.823459716
619,Male,2017,Plateau,6.236686391
619,Male,2019,Plateau,6.094117647
619,Male,2011,Plateau,5.971394517
620,Male,2016,Plateau,5.727272727
620,Male,2016,Plateau,6.00591716
620,Male,2015,Plateau,5.462686567
620,Male,2018,Plateau,5.596385542
620,Male,2020,Plateau,5.530120482
620,Male,2008,Plateau,5.060418328
620,Male,2011,Plateau,5.251533742
620,Male,2014,Plateau,5.675837321
620,Male,2017,Plateau,5.564417178
620,Male,2013,Plateau,5.499383477
620,Male,2010,Plateau,5.601710446
620,Male,2019,Plateau,5.56097561
620,Male,2011,Plateau,5.420792079
621,Male,2009,Plateau,5.156712005
621,Male,2021,Plateau,5.6
621,Male,2017,Plateau,5.538461538
621,Male,2016,Plateau,5.946745562
621,Male,2020,Plateau,5.719298246
621,Male,2008,Plateau,5.210444736
621,Male,2010,Plateau,5.506024096
621,Male,2019,Plateau,5.729411765
621,Male,2019,Plateau,5.733727811
621,Male,2023,Plateau,5.958579882
621,Male,2015,Plateau,6.059171598
621,Male,2020,Plateau,6.011904762
622,Female,2017,Plateau,6.417112299
622,Female,2011,Plateau,4.951515152
622,Female,2014,Plateau,6.552660152
622,Female,2010,Plateau,5.397022333
623,Male,2011,Plateau,6.284523189
623,Male,2010,Plateau,6.739199324
623,Male,2023,Plateau,6.893048128
623,Male,2009,Plateau,6.63678583
623,Male,2019,Plateau,6.759358289
623,Male,2018,Plateau,6.983957219
623,Male,2008,Plateau,6.540038852
623,Male,2013,Plateau,6.973262032
623,Male,2017,Plateau,6.929347826
623,Male,2022,Plateau,6.967741935
623,Male,2012,Plateau,6.895442359
623,Male,2021,Plateau,6.989247312
623,Male,2014,Plateau,7.143611404
623,Male,2011,Plateau,7.089352595
624,Male,2010,Plateau,6.649472976
624,Male,2009,Plateau,6.546811398
624,Male,2009,Plateau,6.736476649
624,Male,2008,Plateau,6.848850997
625,Male,2010,Plateau,6.229543967
625,Male,2023,Plateau,6.602150538
625,Male,2018,Plateau,6.508108108
625,Male,2019,Plateau,6.313513514
625,Male,2009,Plateau,6.208182516
625,Male,2022,Plateau,6.545945946
625,Male,2016,Plateau,6.848648649
625,Male,2017,Plateau,6.803278689
625,Male,2008,Plateau,6.474702218
626,Male,2018,Plateau,5.944444444
626,Male,2019,Plateau,5.925925926
627,Male,2009,Plateau,5.669354839
627,Male,2008,Plateau,5.467056784
627,Male,2009,Plateau,5.755318
627,Male,2010,Plateau,5.9161741
627,Male,2012,Plateau,5.933117584
627,Male,2011,Plateau,5.984042553
627,Male,2011,Plateau,5.667574932
627,Male,2010,Plateau,6.121343445
628,Male,2022,Plateau,5.960227273
628,Male,2018,Plateau,5.895953757
628,Male,2017,Plateau,5.694117647
628,Male,2015,Plateau,5.627198124
628,Male,2019,Plateau,5.784883721
628,Male,2011,Plateau,5.006157635
628,Male,2011,Plateau,4.9375
630,Male,2016,Plateau,5.584337349
630,Male,2018,Plateau,5.562130178
630,Male,2013,Plateau,5.387431361
630,Male,2019,Plateau,5.361445783
630,Male,2017,Plateau,5.457317073
630,Male,2009,Plateau,5.080974162
630,Male,2009,Plateau,5.064002498
630,Male,2011,Plateau,5.052827843
630,Male,2010,Plateau,5.272952854
630,Male,2008,Plateau,5.05805336
632,Male,2009,Plateau,6.151890338
632,Male,2011,Plateau,6.237569061
632,Male,2016,Plateau,6.983695652
632,Male,2008,Plateau,6.309235177
632,Male,2017,Plateau,6.796703297
632,Male,2016,Plateau,6.945652174
632,Male,2010,Plateau,6.928961749
632,Male,2011,Plateau,7.016393443
633,Male,2010,Plateau,5.578734057
633,Male,2008,Plateau,5.356500899
634,Male,2008,Plateau,5.602613076
634,Male,2010,Plateau,6.03183315
634,Male,2020,Plateau,5.916201117
634,Male,2016,Plateau,6.508287293
634,Male,2021,Plateau,5.807909605
634,Male,2019,Plateau,6.066298343
634,Male,2011,Plateau,6.235424764
634,Male,2018,Plateau,6.452513966
634,Male,2022,Plateau,6.683333333
635,Male,2016,Plateau,5.051987768
635,Male,2016,Plateau,5.225609756
635,Male,2009,Plateau,4.581872809
635,Male,2017,Plateau,4.969135802
635,Male,2010,Plateau,4.90086741
635,Male,2008,Plateau,4.469203806
635,Male,2018,Plateau,5.18404908
636,Male,2009,Plateau,6.245036869
636,Male,2010,Plateau,6.574178935
636,Male,2016,Plateau,6.885714286
636,Male,2023,Plateau,7.074285714
636,Male,2017,Plateau,6.890804598
636,Male,2008,Plateau,6.377816291
636,Male,2019,Plateau,6.685714286
636,Male,2013,Plateau,6.799421965
636,Male,2013,Plateau,6.906976744
636,Male,2022,Plateau,7.301136364
636,Male,2015,Plateau,7.087155963
637,Male,2016,Plateau,5.319277108
637,Male,2016,Plateau,5.487951807
637,Male,2022,Plateau,5.422619048
637,Male,2011,Plateau,5.120772947
637,Male,2019,Plateau,5.532934132
637,Male,2018,Plateau,5.590361446
637,Male,2017,Plateau,5.441717791
637,Male,2011,Plateau,5.27607362
637,Male,2009,Plateau,5.545769301
637,Male,2015,Plateau,5.849282297
637,Male,2008,Plateau,5.32148076
637,Male,2011,Plateau,5.218204489
637,Male,2010,Plateau,5.677521649
637,Male,2009,Plateau,5.701648085
637,Male,2011,Plateau,5.683890578
637,Male,2010,Plateau,5.633456335
637,Male,2020,Plateau,6.024539877
638,Male,2008,Plateau,4.539847027
638,Male,2009,Plateau,5.092255402
638,Male,2011,Plateau,5.386904762
638,Male,2012,Plateau,5.572289157
638,Male,2018,Plateau,6.029239766
639,Male,2008,Plateau,4.134016166
640,Male,2022,Plateau,5.994535519
640,Male,2016,Plateau,6.448087432
640,Male,2021,Plateau,6.324175824
640,Male,2014,Plateau,6.070835639
640,Male,2010,Plateau,6.294247788
640,Male,2015,Plateau,6.367663344
640,Male,2008,Plateau,6.020912975
640,Male,2019,Plateau,6.383333333
640,Male,2011,Plateau,6.200897868
642,Male,2008,Plateau,4.274143302
642,Male,2020,Plateau,5.895953757
643,Male,2009,Plateau,5.309579439
643,Male,2018,Plateau,5.809248555
643,Male,2014,Plateau,6.143973214
643,Male,2008,Plateau,5.355352403
643,Male,2022,Plateau,5.941520468
643,Male,2022,Plateau,5.870588235
643,Male,2011,Plateau,6.001174398
643,Male,2021,Plateau,6.179640719
644,Male,2011,Plateau,5.516860144
644,Male,2011,Plateau,5.724517906
644,Male,2016,Plateau,6.028248588
644,Male,2015,Plateau,5.960044395
644,Male,2016,Plateau,6.56284153
644,Male,2017,Plateau,5.811428571
644,Male,2017,Plateau,5.664772727
644,Male,2020,Plateau,6.061111111
644,Male,2009,Plateau,6.305177112
644,Male,2009,Plateau,6.125261881
644,Male,2009,Plateau,5.875042368
644,Male,2012,Plateau,5.83427283
644,Male,2023,Plateau,6.129213483
644,Male,2017,Plateau,6.375690608
644,Male,2010,Plateau,6.004280725
644,Male,2021,Plateau,6.028409091
644,Male,2022,Plateau,5.982954545
644,Male,2009,Plateau,6.369426752
644,Male,2013,Plateau,6.085227273
644,Male,2011,Plateau,6.106741573
644,Male,2012,Plateau,5.942196532
644,Male,2010,Plateau,6.448763251
644,Male,2011,Plateau,6.50273224
644,Male,2020,Plateau,6.091428571
644,Male,2022,Plateau,6.505555556
644,Male,2019,Plateau,6.421348315
644,Male,2008,Plateau,6.386526597
645,Male,2011,Plateau,5.875641757
645,Male,2009,Plateau,6.165164823
645,Male,2010,Plateau,6.480225989
645,Male,2008,Plateau,6.159090909
646,Male,2011,Plateau,5.387731481
646,Male,2019,Plateau,5.971910112
646,Male,2008,Plateau,5.199010834
646,Male,2017,Plateau,6.108571429
646,Male,2009,Plateau,5.632143278
646,Male,2013,Plateau,6.113989637
646,Male,2010,Plateau,5.894117647
647,Male,2008,Plateau,6.077121425
648,Male,2016,Plateau,5.751515152
648,Male,2018,Plateau,5.526946108
648,Male,2010,Plateau,5.379518072
648,Male,2017,Plateau,5.412121212
648,Male,2009,Plateau,5.165416308
648,Male,2018,Plateau,5.718562874
648,Male,2022,Plateau,5.554216867
648,Male,2008,Plateau,5.111546948
648,Male,2019,Plateau,5.614457831
649,Male,2008,Plateau,5.876305395
649,Male,2011,Plateau,6.145945946
649,Male,2018,Plateau,6.654255319
649,Male,2022,Plateau,6.744680851
649,Male,2023,Plateau,6.888297872
649,Male,2009,Plateau,6.731391586
650,Male,2016,Plateau,5.75147929
650,Male,2010,Plateau,5.607142857
650,Male,2012,Plateau,5.542168675
650,Male,2008,Plateau,5.219118709
650,Male,2018,Plateau,5.857988166
650,Male,2022,Plateau,5.852071006
650,Male,2022,Plateau,6.029411765
650,Male,2019,Plateau,5.702380952
651,Male,2011,Plateau,5.913978495
651,Male,2021,Plateau,6.272727273
651,Male,2020,Plateau,6.25
651,Male,2009,Plateau,6.126504029
651,Male,2022,Plateau,6.546448087
651,Male,2018,Plateau,6.701086957
651,Male,2008,Plateau,6.266954548
651,Male,2017,Plateau,6.612021858
652,Male,2008,Plateau,5.14962963
652,Male,2016,Plateau,5.523809524
652,Male,2010,Plateau,5.702479339
652,Male,2011,Plateau,5.465323059
652,Male,2011,Plateau,5.585798817
652,Male,2013,Plateau,5.785714286
652,Male,2011,Plateau,5.676314235
653,Male,2023,Plateau,6.028571429
653,Male,2010,Plateau,5.727950806
653,Male,2009,Plateau,5.625717566
653,Male,2017,Plateau,5.826589595
653,Male,2016,Plateau,6.156069364
653,Male,2013,Plateau,5.818181818
653,Male,2008,Plateau,5.539830166
653,Male,2021,Plateau,6.098837209
654,Male,2012,Plateau,6.010044643
654,Male,2018,Plateau,6.382022472
654,Male,2017,Plateau,6.323863636
654,Male,2011,Plateau,6.18079096
654,Male,2011,Plateau,6.17332583
654,Male,2021,Plateau,6.348314607
654,Male,2023,Plateau,6.625698324
654,Male,2010,Plateau,6.311344442
654,Male,2008,Plateau,6.201022147
654,Male,2022,Plateau,6.610169492
654,Male,2019,Plateau,6.474576271
655,Male,2010,Plateau,5.777049921
655,Male,2016,Plateau,6.164772727
655,Male,2014,Plateau,5.962074735
655,Male,2018,Plateau,6.02259887
655,Male,2017,Plateau,6.034285714
655,Male,2008,Plateau,5.606617647
655,Male,2019,Plateau,5.960227273
655,Male,2022,Plateau,6.404494382
655,Male,2020,Plateau,6.1875
655,Male,2017,Plateau,6.045714286
656,Male,2011,Plateau,5.216374269
656,Male,2016,Plateau,5.959302326
656,Male,2012,Plateau,5.58411215
656,Male,2018,Plateau,5.744186047
656,Male,2022,Plateau,5.884393064
656,Male,2023,Plateau,5.953757225
656,Male,2017,Plateau,5.535294118
656,Male,2019,Plateau,5.65497076
656,Male,2015,Plateau,6.028901734
656,Male,2008,Plateau,5.431820874
656,Male,2014,Plateau,6.051724138
657,Male,2008,Plateau,6.026989936
657,Male,2011,Plateau,6.420454545
657,Male,2018,Plateau,6.670454545
657,Male,2016,Plateau,6.817142857
657,Male,2017,Plateau,6.816091954
657,Male,2023,Plateau,6.844827586
658,Male,2015,Plateau,6.174647887
658,Male,2016,Plateau,6.411428571
658,Male,2011,Plateau,5.872093023
658,Male,2023,Plateau,6.448863636
658,Male,2020,Plateau,6.4375
658,Male,2016,Plateau,6.457142857
658,Male,2014,Plateau,6.37755102
658,Male,2010,Plateau,6.208580398
658,Male,2008,Plateau,5.929337687
658,Male,2009,Plateau,6.131078224
658,Male,2019,Plateau,6.517241379
658,Male,2011,Plateau,6.329849013
658,Male,2020,Plateau,6.761627907
659,Male,2008,Plateau,5.72755418
659,Male,2010,Plateau,6.142076503
659,Male,2011,Plateau,6.009798585
660,Male,2020,Plateau,6.319148936
660,Male,2009,Plateau,6.079261254
660,Male,2022,Plateau,6.548387097
660,Male,2015,Plateau,6.494345719
660,Male,2019,Plateau,6.234972678
660,Male,2017,Plateau,6.530054645
660,Male,2008,Plateau,6.128500824
660,Male,2021,Plateau,6.472826087
660,Male,2009,Plateau,6.44648921
660,Male,2012,Plateau,6.476454294
660,Male,2011,Plateau,6.403075233
660,Male,2023,Plateau,6.962162162
661,Male,2011,Plateau,5.450292398
661,Male,2010,Plateau,5.625147719
661,Male,2015,Plateau,5.848837209
661,Male,2019,Plateau,5.652941176
661,Male,2008,Plateau,5.477410895
661,Male,2018,Plateau,6.041176471
661,Male,2017,Plateau,5.852941176
661,Male,2017,Plateau,5.952380952
661,Male,2010,Plateau,6.008279125
661,Male,2016,Plateau,6.182352941
661,Male,2009,Plateau,5.606725598
661,Male,2009,Plateau,5.626550868
662,Male,2009,Plateau,6.646009189
662,Male,2015,Plateau,7.232704403
662,Male,2016,Plateau,7.227027027
662,Male,2017,Plateau,7.102702703
662,Male,2008,Plateau,6.787548139
662,Male,2018,Plateau,7.207446809
662,Male,2010,Plateau,7.145147499
662,Male,2013,Plateau,7.251336898
663,Male,2012,Plateau,5.660714286
663,Male,2018,Plateau,6.340909091
663,Male,2008,Plateau,5.716139689
664,Male,2017,Plateau,5.443113772
664,Male,2016,Plateau,5.837837838
664,Male,2022,Plateau,5.711764706
664,Male,2015,Plateau,5.823598131
664,Male,2018,Plateau,5.857142857
664,Male,2009,Plateau,4.804862444
664,Male,2016,Plateau,5.850299401
664,Male,2010,Plateau,5.088495575
664,Male,2011,Plateau,5.13125
664,Male,2008,Plateau,4.526615723
665,Male,2012,Plateau,4.585987261
665,Male,2018,Plateau,4.784810127
665,Male,2017,Plateau,4.641025641
665,Male,2011,Plateau,4.664556962
665,Male,2008,Plateau,4.260538377
665,Male,2021,Plateau,4.883870968
666,Female,2008,Beach,8.033726493
667,Male,2008,Plateau,5.480057452
667,Male,2015,Plateau,6.267232238
667,Male,2011,Plateau,5.735455543
667,Male,2016,Plateau,6.758064516
667,Male,2019,Plateau,6.35483871
667,Male,2020,Plateau,6.39673913
667,Male,2017,Plateau,6.530054645
667,Male,2014,Plateau,6.579088472
667,Male,2010,Plateau,6.487549148
667,Male,2018,Plateau,6.795698925
668,Male,2010,Plateau,6.813304721
668,Male,2009,Plateau,6.793626542
668,Male,2008,Plateau,6.845498252
669,Male,2010,Plateau,5.932011331
669,Male,2019,Plateau,5.988764045
669,Male,2011,Plateau,5.997770346
669,Male,2009,Plateau,6.112263781
669,Male,2016,Plateau,6.612359551
669,Male,2021,Plateau,6.245810056
669,Male,2011,Plateau,6.338888889
669,Male,2017,Plateau,6.418079096
669,Male,2010,Plateau,6.452513966
669,Male,2015,Plateau,6.666666667
669,Male,2009,Plateau,6.5153898
669,Male,2020,Plateau,6.681564246
669,Male,2014,Plateau,6.745856354
669,Male,2008,Plateau,6.449259093
669,Male,2017,Plateau,6.731843575
670,Male,2022,Plateau,7.289340102
670,Male,2017,Plateau,7.235602094
670,Male,2009,Plateau,6.941374592
670,Male,2022,Plateau,7.722222222
670,Male,2014,Plateau,7.269922879
670,Male,2016,Plateau,7.590673575
670,Male,2019,Plateau,7.238341969
670,Male,2018,Plateau,7.442708333
670,Male,2012,Plateau,7.314136126
670,Male,2011,Plateau,7.158730159
670,Male,2008,Plateau,7.139861606
670,Male,2013,Plateau,7.481675393
670,Male,2013,Plateau,7.490052356
671,Male,2016,Plateau,6.122093023
671,Male,2012,Plateau,5.924855491
671,Male,2009,Plateau,5.895737327
671,Male,2011,Plateau,5.710955711
671,Male,2008,Plateau,5.741151735
671,Male,2021,Plateau,5.958823529
671,Male,2017,Plateau,6.319526627
671,Male,2022,Plateau,6.370588235
